,0,1,2,3,4,5,6,7,8,9
44,BorderlineSMOTE,MLP,minority,20,30,borderline-2,0.5294117647058824,0.7,0.5833333333333334,0.4916666666666667
45,BorderlineSMOTE,DT,minority,20,30,borderline-2,0.7058823529411765,0.8888888888888888,0.6666666666666666,0.7333333333333334
46,BorderlineSMOTE,XGB,minority,20,30,borderline-2,0.6470588235294118,0.75,0.75,0.575
47,BorderlineSMOTE,KNN,minority,20,30,borderline-2,0.5294117647058824,0.8333333333333334,0.4166666666666667,0.6083333333333334
48,BorderlineSMOTE,SVM,minority,20,30,borderline-2,0.8823529411764706,1.0,0.8666666666666667,0.9333333333333333
49,BorderlineSMOTE,RF,minority,20,30,borderline-2,0.7647058823529411,0.9230769230769231,0.8,0.65
50,BorderlineSMOTE,LR,minority,20,30,borderline-2,0.6470588235294118,0.9090909090909091,0.6666666666666666,0.5833333333333333
51,BorderlineSMOTE,GBC,minority,20,30,borderline-2,0.7058823529411765,1.0,0.6666666666666666,0.8333333333333333
52,BorderlineSMOTE,MLP,minority,20,30,borderline-2,0.8235294117647058,0.9285714285714286,0.8666666666666667,0.6833333333333333
53,BorderlineSMOTE,DT,minority,20,30,borderline-2,0.8823529411764706,0.8823529411764706,1.0,0.5
54,BorderlineSMOTE,XGB,minority,20,30,borderline-2,0.7058823529411765,1.0,0.6666666666666666,0.8333333333333333
55,BorderlineSMOTE,KNN,minority,20,30,borderline-2,0.6470588235294118,1.0,0.6,0.8
56,BorderlineSMOTE,SVM,minority,20,30,borderline-2,0.7647058823529411,1.0,0.7333333333333333,0.8666666666666667
57,BorderlineSMOTE,RF,minority,20,30,borderline-2,0.8823529411764706,1.0,0.8666666666666667,0.9333333333333333
58,BorderlineSMOTE,LR,minority,20,30,borderline-2,0.7058823529411765,1.0,0.6666666666666666,0.8333333333333333
59,BorderlineSMOTE,GBC,minority,20,30,borderline-2,0.8235294117647058,1.0,0.8,0.9
60,BorderlineSMOTE,MLP,minority,20,30,borderline-2,0.7058823529411765,0.9166666666666666,0.7333333333333333,0.6166666666666667
61,BorderlineSMOTE,DT,minority,20,30,borderline-2,1.0,1.0,1.0,1.0
62,BorderlineSMOTE,XGB,minority,20,30,borderline-2,0.8235294117647058,1.0,0.8,0.9
63,BorderlineSMOTE,KNN,minority,20,30,borderline-2,0.5294117647058824,1.0,0.4666666666666667,0.7333333333333334
64,BorderlineSMOTE,SVM,minority,20,30,borderline-2,0.7647058823529411,0.9230769230769231,0.8,0.65
65,BorderlineSMOTE,RF,minority,20,30,borderline-2,0.8235294117647058,0.9285714285714286,0.8666666666666667,0.6833333333333333
66,BorderlineSMOTE,LR,minority,20,30,borderline-2,0.5882352941176471,0.9,0.6,0.55
67,BorderlineSMOTE,GBC,minority,20,30,borderline-2,0.8235294117647058,1.0,0.8,0.9
68,BorderlineSMOTE,MLP,minority,20,30,borderline-2,0.47058823529411764,0.875,0.4666666666666667,0.48333333333333334
69,BorderlineSMOTE,DT,minority,20,30,borderline-2,0.5882352941176471,0.9,0.6,0.55
70,BorderlineSMOTE,XGB,minority,20,30,borderline-2,0.7647058823529411,1.0,0.7333333333333333,0.8666666666666667
71,BorderlineSMOTE,KNN,minority,20,30,borderline-2,0.4117647058823529,0.8571428571428571,0.4,0.45
72,BorderlineSMOTE,SVM,minority,20,30,borderline-2,0.7058823529411765,1.0,0.6666666666666666,0.8333333333333333
73,BorderlineSMOTE,RF,minority,20,30,borderline-2,0.8823529411764706,1.0,0.8666666666666667,0.9333333333333333
74,BorderlineSMOTE,LR,minority,20,30,borderline-2,0.8823529411764706,1.0,0.8666666666666667,0.9333333333333333
75,BorderlineSMOTE,GBC,minority,20,30,borderline-2,0.8823529411764706,1.0,0.8666666666666667,0.9333333333333333
76,BorderlineSMOTE,MLP,minority,20,30,borderline-2,0.7647058823529411,0.9230769230769231,0.8,0.65
77,BorderlineSMOTE,DT,minority,20,30,borderline-2,0.7647058823529411,1.0,0.7333333333333333,0.8666666666666667
78,BorderlineSMOTE,XGB,minority,20,30,borderline-2,0.8823529411764706,1.0,0.8666666666666667,0.9333333333333333
79,BorderlineSMOTE,KNN,minority,20,30,borderline-2,0.6470588235294118,1.0,0.6,0.8
80,BorderlineSMOTE,SVM,minority,20,30,borderline-2,0.7058823529411765,0.8461538461538461,0.7857142857142857,0.5595238095238095
81,BorderlineSMOTE,RF,minority,20,30,borderline-2,0.6470588235294118,0.7857142857142857,0.7857142857142857,0.39285714285714285
82,BorderlineSMOTE,LR,minority,20,30,borderline-2,0.5882352941176471,0.8181818181818182,0.6428571428571429,0.48809523809523814
83,BorderlineSMOTE,GBC,minority,20,30,borderline-2,0.7647058823529411,0.8571428571428571,0.8571428571428571,0.5952380952380952
84,BorderlineSMOTE,MLP,minority,20,30,borderline-2,0.7647058823529411,0.8571428571428571,0.8571428571428571,0.5952380952380952
85,BorderlineSMOTE,DT,minority,20,30,borderline-2,0.7647058823529411,0.8571428571428571,0.8571428571428571,0.5952380952380952
86,BorderlineSMOTE,XGB,minority,20,30,borderline-2,0.7058823529411765,0.8461538461538461,0.7857142857142857,0.5595238095238095
87,BorderlineSMOTE,KNN,minority,20,30,borderline-2,0.5882352941176471,0.8181818181818182,0.6428571428571429,0.48809523809523814
88,BorderlineSMOTE,SVM,minority,20,30,borderline-2,0.6470588235294118,0.7692307692307693,0.7692307692307693,0.5096153846153846
89,BorderlineSMOTE,RF,minority,20,30,borderline-2,0.6470588235294118,0.7692307692307693,0.7692307692307693,0.5096153846153846
90,BorderlineSMOTE,LR,minority,20,30,borderline-2,0.5882352941176471,0.75,0.6923076923076923,0.47115384615384615
91,BorderlineSMOTE,GBC,minority,20,30,borderline-2,0.5294117647058824,0.7272727272727273,0.6153846153846154,0.4326923076923077
92,BorderlineSMOTE,MLP,minority,20,30,borderline-2,0.7058823529411765,0.8333333333333334,0.7692307692307693,0.6346153846153846
93,BorderlineSMOTE,DT,minority,20,30,borderline-2,0.8235294117647058,0.8571428571428571,0.9230769230769231,0.7115384615384616
94,BorderlineSMOTE,XGB,minority,20,30,borderline-2,0.5882352941176471,0.75,0.6923076923076923,0.47115384615384615
95,BorderlineSMOTE,KNN,minority,20,30,borderline-2,0.5882352941176471,0.875,0.5384615384615384,0.6442307692307692
96,BorderlineSMOTE,SVM,minority,20,30,borderline-2,0.7058823529411765,0.9090909090909091,0.7142857142857143,0.6904761904761905
97,BorderlineSMOTE,RF,minority,20,30,borderline-2,0.7647058823529411,0.9166666666666666,0.7857142857142857,0.7261904761904762
98,BorderlineSMOTE,LR,minority,20,30,borderline-2,0.6470588235294118,0.9,0.6428571428571429,0.6547619047619048
99,BorderlineSMOTE,GBC,minority,20,30,borderline-2,0.5882352941176471,0.8888888888888888,0.5714285714285714,0.6190476190476191
100,BorderlineSMOTE,MLP,minority,20,30,borderline-2,0.7647058823529411,0.8571428571428571,0.8571428571428571,0.5952380952380952
101,BorderlineSMOTE,DT,minority,20,30,borderline-2,0.6470588235294118,0.8333333333333334,0.7142857142857143,0.5238095238095238
102,BorderlineSMOTE,XGB,minority,20,30,borderline-2,0.6470588235294118,1.0,0.5714285714285714,0.7857142857142857
103,BorderlineSMOTE,KNN,minority,20,30,borderline-2,0.5294117647058824,0.875,0.5,0.5833333333333333
104,BorderlineSMOTE,SVM,minority,20,30,borderline-2,0.7647058823529411,1.0,0.75,0.875
105,BorderlineSMOTE,RF,minority,20,30,borderline-2,0.8235294117647058,1.0,0.8125,0.90625
106,BorderlineSMOTE,LR,minority,20,30,borderline-2,0.7058823529411765,1.0,0.6875,0.84375
107,BorderlineSMOTE,GBC,minority,20,30,borderline-2,0.8235294117647058,1.0,0.8125,0.90625
108,BorderlineSMOTE,MLP,minority,20,30,borderline-2,0.8823529411764706,1.0,0.875,0.9375
109,BorderlineSMOTE,DT,minority,20,30,borderline-2,0.7058823529411765,1.0,0.6875,0.84375
110,BorderlineSMOTE,XGB,minority,20,30,borderline-2,0.8823529411764706,1.0,0.875,0.9375
111,BorderlineSMOTE,KNN,minority,20,30,borderline-2,0.35294117647058826,1.0,0.3125,0.65625
112,BorderlineSMOTE,SVM,minority,20,30,borderline-2,0.7058823529411765,0.8333333333333334,0.7692307692307693,0.6346153846153846
113,BorderlineSMOTE,RF,minority,20,30,borderline-2,0.6470588235294118,0.7692307692307693,0.7692307692307693,0.5096153846153846
114,BorderlineSMOTE,LR,minority,20,30,borderline-2,0.7647058823529411,0.9090909090909091,0.7692307692307693,0.7596153846153846
115,BorderlineSMOTE,GBC,minority,20,30,borderline-2,0.7647058823529411,0.8461538461538461,0.8461538461538461,0.6730769230769231
116,BorderlineSMOTE,MLP,minority,20,30,borderline-2,0.7058823529411765,0.8333333333333334,0.7692307692307693,0.6346153846153846
117,BorderlineSMOTE,DT,minority,20,30,borderline-2,0.47058823529411764,0.7,0.5384615384615384,0.3942307692307692
118,BorderlineSMOTE,XGB,minority,20,30,borderline-2,0.7647058823529411,0.9090909090909091,0.7692307692307693,0.7596153846153846
119,BorderlineSMOTE,KNN,minority,20,30,borderline-2,0.6470588235294118,1.0,0.5384615384615384,0.7692307692307692
120,BorderlineSMOTE,SVM,minority,20,30,borderline-2,0.7058823529411765,1.0,0.6428571428571429,0.8214285714285714
121,BorderlineSMOTE,RF,minority,20,30,borderline-2,0.8235294117647058,1.0,0.7857142857142857,0.8928571428571428
122,BorderlineSMOTE,LR,minority,20,30,borderline-2,0.7058823529411765,0.9090909090909091,0.7142857142857143,0.6904761904761905
123,BorderlineSMOTE,GBC,minority,20,30,borderline-2,0.8235294117647058,0.9230769230769231,0.8571428571428571,0.7619047619047619
124,BorderlineSMOTE,MLP,minority,20,30,borderline-2,0.8235294117647058,1.0,0.7857142857142857,0.8928571428571428
125,BorderlineSMOTE,DT,minority,20,30,borderline-2,0.7647058823529411,0.9166666666666666,0.7857142857142857,0.7261904761904762
126,BorderlineSMOTE,XGB,minority,20,30,borderline-2,0.6470588235294118,0.9,0.6428571428571429,0.6547619047619048
127,BorderlineSMOTE,KNN,minority,20,30,borderline-2,0.5882352941176471,0.8888888888888888,0.5714285714285714,0.6190476190476191
128,BorderlineSMOTE,SVM,minority,20,30,borderline-2,0.7058823529411765,0.8333333333333334,0.7692307692307693,0.6346153846153846
129,BorderlineSMOTE,RF,minority,20,30,borderline-2,0.8235294117647058,0.9166666666666666,0.8461538461538461,0.7980769230769231
130,BorderlineSMOTE,LR,minority,20,30,borderline-2,0.5294117647058824,0.7777777777777778,0.5384615384615384,0.5192307692307692
131,BorderlineSMOTE,GBC,minority,20,30,borderline-2,0.6470588235294118,0.8181818181818182,0.6923076923076923,0.5961538461538461
132,BorderlineSMOTE,MLP,minority,20,30,borderline-2,0.5882352941176471,0.8,0.6153846153846154,0.5576923076923077
133,BorderlineSMOTE,DT,minority,20,30,borderline-2,0.5882352941176471,0.8,0.6153846153846154,0.5576923076923077
134,BorderlineSMOTE,XGB,minority,20,30,borderline-2,0.6470588235294118,0.8181818181818182,0.6923076923076923,0.5961538461538461
135,BorderlineSMOTE,KNN,minority,20,30,borderline-2,0.47058823529411764,1.0,0.3076923076923077,0.6538461538461539
136,BorderlineSMOTE,SVM,minority,20,30,borderline-2,0.7647058823529411,0.8571428571428571,0.8571428571428571,0.5952380952380952
137,BorderlineSMOTE,RF,minority,20,30,borderline-2,0.7647058823529411,0.8571428571428571,0.8571428571428571,0.5952380952380952
138,BorderlineSMOTE,LR,minority,20,30,borderline-2,0.7647058823529411,0.8571428571428571,0.8571428571428571,0.5952380952380952
139,BorderlineSMOTE,GBC,minority,20,30,borderline-2,0.8235294117647058,0.8666666666666667,0.9285714285714286,0.6309523809523809
140,BorderlineSMOTE,MLP,minority,20,30,borderline-2,0.8235294117647058,0.8666666666666667,0.9285714285714286,0.6309523809523809
141,BorderlineSMOTE,DT,minority,20,30,borderline-2,0.7647058823529411,0.9166666666666666,0.7857142857142857,0.7261904761904762
142,BorderlineSMOTE,XGB,minority,20,30,borderline-2,0.7058823529411765,0.8461538461538461,0.7857142857142857,0.5595238095238095
143,BorderlineSMOTE,KNN,minority,20,30,borderline-2,0.5294117647058824,0.875,0.5,0.5833333333333333
144,BorderlineSMOTE,SVM,minority,20,30,borderline-2,0.7647058823529411,0.9090909090909091,0.7692307692307693,0.7596153846153846
145,BorderlineSMOTE,RF,minority,20,30,borderline-2,0.7647058823529411,0.9090909090909091,0.7692307692307693,0.7596153846153846
146,BorderlineSMOTE,LR,minority,20,30,borderline-2,0.47058823529411764,1.0,0.3076923076923077,0.6538461538461539
147,BorderlineSMOTE,GBC,minority,20,30,borderline-2,0.8235294117647058,0.9166666666666666,0.8461538461538461,0.7980769230769231
148,BorderlineSMOTE,MLP,minority,20,30,borderline-2,0.8235294117647058,0.8571428571428571,0.9230769230769231,0.7115384615384616
149,BorderlineSMOTE,DT,minority,20,30,borderline-2,0.7058823529411765,0.8333333333333334,0.7692307692307693,0.6346153846153846
150,BorderlineSMOTE,XGB,minority,20,30,borderline-2,0.8235294117647058,0.8571428571428571,0.9230769230769231,0.7115384615384616
151,BorderlineSMOTE,KNN,minority,20,30,borderline-2,0.47058823529411764,1.0,0.3076923076923077,0.6538461538461539
152,BorderlineSMOTE,SVM,minority,20,30,borderline-2,0.5294117647058824,0.7,0.5833333333333334,0.4916666666666667
153,BorderlineSMOTE,RF,minority,20,30,borderline-2,0.5882352941176471,0.6923076923076923,0.75,0.475
154,BorderlineSMOTE,LR,minority,20,30,borderline-2,0.6470588235294118,1.0,0.5,0.75
155,BorderlineSMOTE,GBC,minority,20,30,borderline-2,0.5882352941176471,0.7272727272727273,0.6666666666666666,0.5333333333333333
156,BorderlineSMOTE,MLP,minority,20,30,borderline-2,0.5882352941176471,0.6923076923076923,0.75,0.475
157,BorderlineSMOTE,DT,minority,20,30,borderline-2,0.6470588235294118,0.8,0.6666666666666666,0.6333333333333333
158,BorderlineSMOTE,XGB,minority,20,30,borderline-2,0.7647058823529411,0.8333333333333334,0.8333333333333334,0.7166666666666667
159,BorderlineSMOTE,KNN,minority,20,30,borderline-2,0.6470588235294118,0.8,0.6666666666666666,0.6333333333333333
160,BorderlineSMOTE,SVM,minority,20,30,borderline-2,0.5294117647058824,0.7777777777777778,0.5384615384615384,0.5192307692307692
161,BorderlineSMOTE,RF,minority,20,30,borderline-2,0.6470588235294118,0.7692307692307693,0.7692307692307693,0.5096153846153846
162,BorderlineSMOTE,LR,minority,20,30,borderline-2,0.7647058823529411,1.0,0.6923076923076923,0.8461538461538461
163,BorderlineSMOTE,GBC,minority,20,30,borderline-2,0.5882352941176471,0.75,0.6923076923076923,0.47115384615384615
164,BorderlineSMOTE,MLP,minority,20,30,borderline-2,0.7647058823529411,0.8461538461538461,0.8461538461538461,0.6730769230769231
165,BorderlineSMOTE,DT,minority,20,30,borderline-2,0.7058823529411765,0.8333333333333334,0.7692307692307693,0.6346153846153846
166,BorderlineSMOTE,XGB,minority,20,30,borderline-2,0.5294117647058824,0.7272727272727273,0.6153846153846154,0.4326923076923077
167,BorderlineSMOTE,KNN,minority,20,30,borderline-2,0.47058823529411764,0.8333333333333334,0.38461538461538464,0.5673076923076923
168,BorderlineSMOTE,SVM,minority,20,30,borderline-2,0.7058823529411765,0.7857142857142857,0.8461538461538461,0.5480769230769231
169,BorderlineSMOTE,RF,minority,20,30,borderline-2,0.7647058823529411,0.9090909090909091,0.7692307692307693,0.7596153846153846
170,BorderlineSMOTE,LR,minority,20,30,borderline-2,0.7058823529411765,0.8333333333333334,0.7692307692307693,0.6346153846153846
171,BorderlineSMOTE,GBC,minority,20,30,borderline-2,0.6470588235294118,0.8181818181818182,0.6923076923076923,0.5961538461538461
172,BorderlineSMOTE,MLP,minority,20,30,borderline-2,0.7058823529411765,0.7857142857142857,0.8461538461538461,0.5480769230769231
173,BorderlineSMOTE,DT,minority,20,30,borderline-2,0.7058823529411765,0.75,0.9230769230769231,0.46153846153846156
174,BorderlineSMOTE,XGB,minority,20,30,borderline-2,0.6470588235294118,0.8888888888888888,0.6153846153846154,0.6826923076923077
175,BorderlineSMOTE,KNN,minority,20,30,borderline-2,0.6470588235294118,0.8888888888888888,0.6153846153846154,0.6826923076923077
176,BorderlineSMOTE,SVM,minority,20,30,borderline-2,0.7058823529411765,0.8181818181818182,0.75,0.675
177,BorderlineSMOTE,RF,minority,20,30,borderline-2,0.5882352941176471,0.7272727272727273,0.6666666666666666,0.5333333333333333
178,BorderlineSMOTE,LR,minority,20,30,borderline-2,0.5294117647058824,0.75,0.5,0.55
179,BorderlineSMOTE,GBC,minority,20,30,borderline-2,0.6470588235294118,0.875,0.5833333333333334,0.6916666666666667
180,BorderlineSMOTE,MLP,minority,20,30,borderline-2,0.5882352941176471,0.7272727272727273,0.6666666666666666,0.5333333333333333
181,BorderlineSMOTE,DT,minority,20,30,borderline-2,0.6470588235294118,0.8,0.6666666666666666,0.6333333333333333
182,BorderlineSMOTE,XGB,minority,20,30,borderline-2,0.7058823529411765,0.8888888888888888,0.6666666666666666,0.7333333333333334
183,BorderlineSMOTE,KNN,minority,20,30,borderline-2,0.6470588235294118,0.875,0.5833333333333334,0.6916666666666667
184,BorderlineSMOTE,SVM,minority,20,30,borderline-2,0.6470588235294118,0.8333333333333334,0.7142857142857143,0.5238095238095238
185,BorderlineSMOTE,RF,minority,20,30,borderline-2,0.7647058823529411,0.9166666666666666,0.7857142857142857,0.7261904761904762
186,BorderlineSMOTE,LR,minority,20,30,borderline-2,0.5882352941176471,1.0,0.5,0.75
187,BorderlineSMOTE,GBC,minority,20,30,borderline-2,0.5294117647058824,0.8,0.5714285714285714,0.45238095238095233
188,BorderlineSMOTE,MLP,minority,20,30,borderline-2,0.6470588235294118,0.7857142857142857,0.7857142857142857,0.39285714285714285
189,BorderlineSMOTE,DT,minority,20,30,borderline-2,0.5294117647058824,0.75,0.6428571428571429,0.32142857142857145
190,BorderlineSMOTE,XGB,minority,20,30,borderline-2,0.5882352941176471,0.8181818181818182,0.6428571428571429,0.48809523809523814
191,BorderlineSMOTE,KNN,minority,20,30,borderline-2,0.5294117647058824,0.8,0.5714285714285714,0.45238095238095233
192,BorderlineSMOTE,SVM,minority,20,30,borderline-2,0.7058823529411765,0.7142857142857143,0.9090909090909091,0.6212121212121212
193,BorderlineSMOTE,RF,minority,20,30,borderline-2,0.6470588235294118,0.7272727272727273,0.7272727272727273,0.6136363636363636
194,BorderlineSMOTE,LR,minority,20,30,borderline-2,0.6470588235294118,0.8571428571428571,0.5454545454545454,0.6893939393939394
195,BorderlineSMOTE,GBC,minority,20,30,borderline-2,0.6470588235294118,0.7272727272727273,0.7272727272727273,0.6136363636363636
196,BorderlineSMOTE,MLP,minority,20,30,borderline-2,0.7058823529411765,0.7142857142857143,0.9090909090909091,0.6212121212121212
197,BorderlineSMOTE,DT,minority,20,30,borderline-2,0.47058823529411764,0.6,0.5454545454545454,0.43939393939393934
198,BorderlineSMOTE,XGB,minority,20,30,borderline-2,0.6470588235294118,0.7272727272727273,0.7272727272727273,0.6136363636363636
199,BorderlineSMOTE,KNN,minority,20,30,borderline-2,0.5882352941176471,0.75,0.5454545454545454,0.606060606060606
200,BorderlineSMOTE,SVM,minority,20,30,borderline-2,0.5294117647058824,0.8888888888888888,0.5333333333333333,0.5166666666666666
201,BorderlineSMOTE,RF,minority,20,30,borderline-2,0.5882352941176471,0.8333333333333334,0.6666666666666666,0.3333333333333333
202,BorderlineSMOTE,LR,minority,20,30,borderline-2,0.5294117647058824,0.8888888888888888,0.5333333333333333,0.5166666666666666
203,BorderlineSMOTE,GBC,minority,20,30,borderline-2,0.6470588235294118,0.9090909090909091,0.6666666666666666,0.5833333333333333
204,BorderlineSMOTE,MLP,minority,20,30,borderline-2,0.7058823529411765,0.9166666666666666,0.7333333333333333,0.6166666666666667
205,BorderlineSMOTE,DT,minority,20,30,borderline-2,0.5882352941176471,0.8333333333333334,0.6666666666666666,0.3333333333333333
206,BorderlineSMOTE,XGB,minority,20,30,borderline-2,0.5882352941176471,0.9,0.6,0.55
207,BorderlineSMOTE,KNN,minority,20,30,borderline-2,0.4117647058823529,0.8571428571428571,0.4,0.45
208,BorderlineSMOTE,SVM,minority,20,30,borderline-2,0.6470588235294118,0.8,0.6666666666666666,0.6333333333333333
209,BorderlineSMOTE,RF,minority,20,30,borderline-2,0.7058823529411765,0.7333333333333333,0.9166666666666666,0.5583333333333333
210,BorderlineSMOTE,LR,minority,20,30,borderline-2,0.7058823529411765,0.8888888888888888,0.6666666666666666,0.7333333333333334
211,BorderlineSMOTE,GBC,minority,20,30,borderline-2,0.47058823529411764,0.6153846153846154,0.6666666666666666,0.3333333333333333
212,BorderlineSMOTE,MLP,minority,20,30,borderline-2,0.5882352941176471,0.7272727272727273,0.6666666666666666,0.5333333333333333
213,BorderlineSMOTE,DT,minority,20,30,borderline-2,0.7647058823529411,0.7857142857142857,0.9166666666666666,0.6583333333333333
214,BorderlineSMOTE,XGB,minority,20,30,borderline-2,0.5294117647058824,0.6428571428571429,0.75,0.375
215,BorderlineSMOTE,KNN,minority,20,30,borderline-2,0.47058823529411764,0.8,0.3333333333333333,0.5666666666666667
216,BorderlineSMOTE,SVM,minority,20,30,borderline-2,0.47058823529411764,0.875,0.4666666666666667,0.48333333333333334
217,BorderlineSMOTE,RF,minority,20,30,borderline-2,0.5882352941176471,1.0,0.5333333333333333,0.7666666666666666
218,BorderlineSMOTE,LR,minority,20,30,borderline-2,0.4117647058823529,1.0,0.3333333333333333,0.6666666666666666
219,BorderlineSMOTE,GBC,minority,20,30,borderline-2,0.47058823529411764,0.875,0.4666666666666667,0.48333333333333334
220,BorderlineSMOTE,MLP,minority,20,30,borderline-2,0.5294117647058824,0.8888888888888888,0.5333333333333333,0.5166666666666666
221,BorderlineSMOTE,DT,minority,20,30,borderline-2,0.8823529411764706,1.0,0.8666666666666667,0.9333333333333333
222,BorderlineSMOTE,XGB,minority,20,30,borderline-2,0.47058823529411764,0.875,0.4666666666666667,0.48333333333333334
223,BorderlineSMOTE,KNN,minority,20,30,borderline-2,0.23529411764705882,1.0,0.13333333333333333,0.5666666666666667
224,BorderlineSMOTE,SVM,minority,20,30,borderline-2,0.7647058823529411,1.0,0.7333333333333333,0.8666666666666667
